BOD,COD,FecalColiform,IP,Class
7.558855850206408,18.90106605804707,398354.5253037297,14.112024811956507,4
8.630281304377675,20.032479239905243,430015.6700262523,12.940206761225756,4
5.406525271553888,25.93336279478214,421572.8150715681,13.129875375889753,4
6.639018916277648,11.432906089115354,550292.5866492293,12.39412848220622,4
8.011651298367834,14.38879237843375,295586.419351439,12.917938735263828,4
5.353069037701607,20.601980288285937,523857.82064712094,12.255862014398495,4
4.566052660875897,23.815725605401767,727707.7687016288,12.941694590589872,4
5.369629389089448,22.15219388637481,242529.2780248071,11.551212496632177,4
3.1085005195190374,11.676009659283938,439897.5619735146,12.086859689769911,4
8.136799446490539,16.492350872082714,249958.9131596278,14.218505731462425,4
7.164631212987919,11.306273701714135,255058.1397232473,13.094646522636808,4
3.45378403426308,22.519508826198198,486514.1832955668,11.535839528105207,4
4.76638290665375,23.916164640696067,681180.1053767665,11.791171873504888,4
6.501079308065025,20.042402511891183,725419.1647758132,10.969582028855323,4
6.756601031415523,26.484734290573098,605102.9162549394,11.670614834235812,4
6.106420612897422,23.36380570977004,626717.3186072399,14.892206229742339,4
8.613162997051594,23.21416891531247,365942.13061113853,13.13233136821139,4
4.053484259952678,12.097969470337121,722923.942422256,14.023189943451047,4
8.298396097327743,24.80783941941071,326981.77238988626,11.783670534504036,4
3.8625722295517386,20.72409381326813,503710.86559643544,11.83237368804703,4
3.1056300935594106,17.387193243663763,549968.3165163915,14.738033903213793,4
3.409102196062748,19.990199594419025,312028.73830072116,13.771676736312552,4
8.562292640102685,13.934171920136695,622715.3573492079,12.316672923612813,4
4.31635118403988,26.623162255763262,244683.91934274108,13.013697448855549,4
6.411367893015118,19.12450707217485,553844.4526713421,11.364521147810944,4
6.147872972103315,22.105544373395105,543224.6035530721,13.042123474428774,4
7.150896041065552,18.204162748967974,236828.034279642,14.094107388606776,4
4.1502362890693325,24.834153001869815,460428.86673478974,11.173856245296024,4
6.113097034832014,15.79709705105289,616397.6999144328,13.337782208685326,4
3.323079591889921,17.653889996851547,262587.6259544599,14.771049802152636,4
3.427741991353215,12.082269120479031,689030.3036212008,14.004770247025933,4
7.21781189839696,14.649546031445247,338257.3963530848,12.154402727012425,4
8.193844513702858,19.476864839477997,398523.1634287746,11.808622707031308,4
6.978704822784978,21.915164087203657,432348.7990283908,12.59002488872644,4
3.4629911738018633,13.087983102225651,664309.7465972616,10.572683009968308,4
5.759631124719464,27.596152037467476,518586.7271826201,14.21717312751478,4
4.684051254846795,25.51064034275121,466796.2192455968,13.703328999331532,4
7.859198208035832,11.339335150440236,449683.0852699375,12.176356747363984,4
4.894040015830807,24.018984679695443,395929.9337078587,13.631577037208338,4
4.976171975982986,18.038663550135624,572426.6847675673,13.275049490669817,4
5.733360741553403,11.360981066126962,426091.138846723,11.371507888532834,4
3.8447286674889423,11.785311045499682,609854.4087025468,11.853446929429047,4
4.051275125443772,16.17865183770421,404730.8276535945,11.824220449903242,4
7.422710628053193,17.322180910602025,586857.3052797848,12.94976912784894,4
6.843960966534626,24.110710362306296,453180.82138618885,11.328563154337255,4
6.392789231855753,11.48332578826055,523430.74710156856,12.17440140525263,4
5.161601399708328,15.328198310550894,669235.9422875345,11.549185847311934,4
8.754162897889486,13.837023816872977,379574.00595474103,14.09935986591704,4
8.62333141324737,16.159984964415436,638807.6831004575,13.957407728866139,4
8.160526110599225,23.856605945959195,658786.7693465768,11.174807431612932,4
7.5600033218949845,21.782959083226828,235391.12412882916,12.962588053456148,4
8.652781668336107,21.824734126064566,234848.505199552,13.24517738491207,4
4.352179747472881,26.351403528564315,664653.6584982139,13.43873319649373,4
7.970333585876082,12.143287626730466,251586.75337127948,13.400270079298245,4
5.267341204244178,27.028370980041004,683118.3821669188,10.857248352933889,4
7.361994733284261,25.0653157049679,482082.40574557637,10.521049589015817,4
3.077647873528869,26.388516950162497,655480.0956834201,11.180776827802536,4
4.776362718342488,25.78035683271389,512219.68352018436,14.606904409666573,4
7.75223430963369,19.32437747815789,558613.6414644893,11.528866535471531,4
7.039815828476115,16.057511866548857,618727.8989347147,10.614203355877036,4
5.267335379565936,17.958744811676386,454813.8209322623,12.749848179411591,4
4.61106201581635,26.664755056405042,715463.3102824298,14.487510587505607,4
5.184281040092612,20.358274145223753,494978.4377338034,10.778269506345751,4
6.438914850415363,25.258534020919797,384804.18738956284,11.850394454895724,4
6.5312352863221825,26.311598819924093,722479.1068842086,14.85718529791152,4
8.160186803979858,16.570919552667316,479282.1605981766,13.467389260604822,4
7.590082875135037,12.882465730386377,316677.58625978563,11.802897487793071,4
5.1833347917974875,17.678739933432265,715107.9299961512,13.722161040890484,4
3.2972517353918906,19.009307708017115,561339.7503865451,11.26222235648879,4
3.515879984457085,23.58251479502942,244587.19254770633,13.349060258214964,4
5.818173084809929,16.657535380343056,704396.07845226,13.281718175924231,4
8.439817809267213,17.517756532580908,633637.9280037037,13.463123382644751,4
7.427181316558231,21.058448258323136,500012.4859502595,12.399757279904765,4
7.066732863230297,25.718851687662728,433884.95985863236,14.636260667120077,4
7.4821469973748895,23.340832238232114,567728.6966806186,11.806471401804865,4
3.784792152235696,21.394265433948753,627029.4694130311,14.415174275353234,4
3.339173304232771,13.892531537045802,532077.6229154033,13.96266219477586,4
5.846401028796603,21.710409420080296,561435.9865187623,13.967928423866384,4
6.603219455157649,16.30056527479551,579818.7902144521,14.708943553554551,4
3.021898942270956,20.1342257403997,240747.8798259966,12.759534675024117,4
7.074594437051984,19.332735533897257,245786.90597329257,12.789794188829527,4
3.4057700708819034,12.816982157430383,722608.3161067104,14.58360677927827,4
6.98248922461688,11.447668160778283,266622.8975063751,13.46972326873136,4
6.9554145596148516,17.120025264783834,588371.48638583,14.874047707549092,4
3.3133919333819355,16.90753621229376,721138.1381317956,13.860184638710749,4
4.050606822232937,16.120132882313953,325588.8594351569,14.642412769786358,4
5.840903155149762,16.00139750499161,337820.0301444418,14.924725665335245,4
4.723599508448423,16.286856235369413,331888.8906633492,12.09459002448251,4
3.3244733909153177,26.654418207192258,678255.8532943708,13.293162322669879,4
4.476328196735078,12.935027464833205,706503.9762190118,10.592108336960937,4
3.2630521573456313,14.153368462757104,285054.62393421715,13.238391702807883,4
8.126203707049974,20.276067448238926,324563.19199681527,11.161325687478662,4
4.882194937299887,22.692399581554845,643883.1323159446,10.485586699141116,4
8.636275332564859,24.88833110841931,276616.42446993315,14.78643679175269,4
8.781878644272169,13.065982020845615,549635.1105340002,10.755282054742409,4
8.674938142526553,18.480203009197535,558672.2866531617,11.35668366559663,4
6.111672276763889,24.28176495494406,575560.6262340087,13.781458314261217,4
7.861331400370185,23.33516083746625,233083.42194953217,13.344791883957399,4
5.966143638937046,15.14693795716628,551502.20635054,14.761440082409901,4
3.739822827591534,18.204695103914595,504918.7307517067,11.473797629391312,4
7.4131880369127225,23.322650439058883,594326.4364960298,12.12151683058788,4
5.990563777335213,23.3413102570655,701923.26724222,11.819039744363252,4
5.744222955063853,27.130666855635788,278593.78963481507,13.784563996918287,4
6.201692908900338,25.891962117557426,455897.067671914,10.885482490411157,4
7.635782517561586,23.302736507116013,233763.76912994555,10.618409282444652,4
3.507074132870543,26.350010598547637,567933.6586735686,11.417079445620939,4
4.024361017172586,25.801516073588353,303089.6480670497,14.685473957556331,4
3.7614143325876905,26.67712817894597,241262.17895014613,12.187584865632031,4
5.730072544288669,12.223459639685542,629282.0337376494,14.274390736017335,4
7.789489066490046,17.845045061670948,636335.6192022351,10.862435610556828,4
3.3240551073660383,25.096678796649435,365627.1056673414,11.14807068037708,4
7.953422128774634,16.187368987100307,411138.7555298334,10.582658855624034,4
6.635176602291482,12.753314371567962,463890.67763449467,12.20292465305183,4
5.818698898553443,25.282599658239675,517070.00775395497,13.38448183616991,4
3.4649733416576236,23.41385030433584,353741.38407035806,12.820774763688972,4
5.313912828371911,22.69837209827735,282328.59747446625,10.682322056547678,4
5.987334889865721,21.39964873223977,619826.3933038306,13.648452306006881,4
3.1148514453177265,21.88067395909828,497200.30249080923,13.1032160636758,4
3.7379350859158715,11.391025085195073,574381.5670926077,11.611398288315012,4
5.3437069633284615,27.405567797190198,289344.3197291837,11.666569603084344,4
3.2090295903887993,20.525864224778218,536289.1045489057,13.704293632214299,4
3.5948331822790065,22.171278068383547,530238.2215409217,11.775366114297956,4
4.164945160117818,17.414395928198765,720518.4685020237,11.956910906213508,4
7.8503653172408185,15.360929965503521,258374.589226299,13.892765458149881,4
5.93203125236076,19.65784840861059,676725.8951778865,10.685083072669752,4
5.244641167993155,14.262743327147279,472216.010545691,11.822716663779461,4
6.169357939863085,25.46433414383131,412385.31158223946,12.190571884206063,4
5.451145798655662,13.360045493657696,562218.2616793817,13.1741022203994,4
5.817838070600406,20.422861322754528,590476.9221231191,11.663822305356561,4
4.19938753068516,26.564138438583203,398629.6293914359,14.758462974278336,4
6.984485365630196,11.406933754725324,282214.0924305843,14.821005923184394,4
7.322509718440019,16.30307713618568,649602.0910113838,14.475321556084975,4
3.46550821486872,25.075862924739774,516066.2738188041,12.738132372886803,4
4.531839607778183,11.677337786305763,511760.34074009873,13.887926478947708,4
5.991552183210417,27.28515470549279,234325.95974637804,13.790780677635597,4
3.8525997942967893,17.233172841953554,632017.4973225014,10.912952021467861,4
6.030663441022485,18.904368137801576,697519.8531004817,12.85492611727749,4
3.631280069620288,24.403697535128423,252090.67292651144,10.781117336215868,4
7.176559795935457,16.972282265432895,502736.10491057666,15.042832064507117,4
8.379877896537227,17.83744276757103,499435.3754736822,14.912887928979714,4
4.918783929196964,25.24391366882324,335271.5845627462,13.66549065227341,4
7.089054909944175,14.456879237229819,451202.14962292265,14.508743827124803,4
6.474290937252082,17.330486454929336,297538.7361863483,13.15502010326566,4
7.534983530507609,23.740253760748637,626719.9428726956,11.437423510495288,4
4.5676545209657995,12.960493177288992,405796.4796683759,14.047474280336466,4
6.28718256766012,21.120290074401474,610658.7737493594,10.506369507699427,4
4.472598911268824,18.47704746579538,338962.8778863603,10.55744190233466,4
8.497125921605278,20.754717397500126,357759.41168645007,14.419752854199787,4
3.687909113835067,13.930775276020215,288669.8009429951,10.876885823207687,4
7.034587251554764,23.284829196939167,340368.3975193109,12.539779766770051,4
6.643792420480282,12.258851488099936,312758.0741298568,13.819725570164149,4
3.512194625876948,15.736168546070855,375606.19408194127,12.422731462902918,4
7.699484271035546,13.349148165910751,624007.737626815,13.143020001312363,4
5.062884526928948,24.49688372435896,534268.8879240194,11.95273228466063,4
5.444077149289999,26.096743867734403,373396.08415868296,10.597602785786908,4
4.950961158275192,20.011669918327016,598090.5399135537,14.177660715538629,4
5.605482991888832,16.358296084449584,469388.84385496756,12.444154799326581,4
6.198405727513489,23.37656236746145,665523.5815852575,14.41285396810403,4
4.3143035170677075,23.51246363290843,621574.3883382267,14.134229978036004,4
8.373689110162214,21.95930826022722,450050.60258419847,12.519848383513203,4
6.306542525651331,19.862811054718545,249444.04491048123,13.228328515940252,4
6.625633519222023,27.447038731108066,647915.7398222813,12.039689981669774,4
5.046095610651655,14.514493449661753,553552.5384666447,10.50664624663783,4
5.466658429743789,21.410893454501423,277505.85365657095,14.331847406731299,4
7.6100112924023415,24.223481469430084,450018.36213981954,14.13441826638994,4
5.307263892802263,25.094067695867906,677419.6557185798,13.901289387519583,4
8.117932928591497,24.409856553316104,625869.7541207747,11.030371154751215,4
3.753708330771299,26.35952930055747,239619.2041166857,11.126853414586433,4
8.634115390061154,14.289872974996992,627831.1971271716,14.17008753687757,4
5.928382418168957,27.089484582522612,416382.1955413931,14.530153784691667,4
6.038985863532723,18.175026437369905,409702.7909400991,12.280228175312331,4
7.206471390452682,26.30009558669657,379074.16102085833,11.48914616097667,4
8.077507965509117,11.784776497169753,301909.9199496815,14.002086832149754,4
6.934759174345679,11.68865411416735,382751.4880902731,14.805994384025029,4
7.367085133418723,25.84620992840668,695185.1711781705,11.535480245226777,4
4.210652523305933,18.907448240668167,510321.71733619523,11.278495869181025,4
8.250474673120426,19.305711491692406,303657.62630181166,11.14141653701025,4
4.432400610648838,27.169984239021986,602898.8088566251,12.11335748207283,4
3.8573816517925223,27.267283797535182,467073.81374755636,12.072109186535094,4
4.762899125751181,12.462934626381788,641772.0742453481,11.909653153227515,4
6.18009746854268,13.730912418728261,540357.7627550594,13.520428444320629,4
4.281594575256139,18.40370670364647,495369.63292661885,11.0343934221967,4
3.597626014512713,17.993241059671963,604379.146745702,10.91700489616811,4
6.028857253557019,20.79846231202088,632992.7656920603,14.932672402964347,4
7.849249156656503,17.686654402273994,427763.6145442572,11.54822060590138,4
7.869091792440695,25.243089078895427,389382.2529095623,12.003518149578722,4
3.714388674523598,27.30491375257959,636980.56150847,14.104727633457403,4
8.750235472431353,21.7405270495576,453296.5713019103,14.975638796283636,4
3.699726896794192,14.096683843779886,599714.5107373933,12.019696969423808,4
4.990387915996015,20.514460237921316,307684.9645831195,11.974074794220227,4
5.091774666979873,27.586012979289826,380529.6183448429,12.365530328358181,4
3.074857558203188,24.53325789068589,534743.025703115,12.651004893552182,4
8.389086970597324,25.861137294660068,585232.766432809,11.110142929282528,4
5.753068394066577,16.809663662124947,724301.4939522475,10.896096737089703,4
3.9126533870145304,23.490633989399246,604180.5639893662,12.897223912690263,4
4.710302688994702,18.380488268483617,629947.2322142522,14.25205800810688,4
7.1158369565349044,13.847252652736508,653925.2035924591,10.636676438714007,4
4.77918715619165,27.6387457349495,550277.609149676,12.949196680653923,4
3.0060912818507464,22.403489608312224,701166.6062427296,14.708947807679337,4
3.5814028645571607,27.24884281800477,441995.6301805425,11.334479733847413,4
4.936595193020813,27.623243582471407,235218.23905920106,11.240879467691785,4
3.851822523554949,19.034034602441885,492897.37469068123,13.139792372593757,4
6.627879780006591,25.68913178470499,566566.1642094943,13.396574035327156,4
7.813269061107388,12.676459152599662,507872.42133026035,14.574552092826993,4
3.906403302605539,27.64396230756534,560056.7458212349,10.535580504862574,4
5.4832104983437,25.913396611295223,287687.9860729987,12.939454059042497,4
7.103429499586619,11.679383759623892,271497.7609060622,11.374923160370063,4
3.7358255009799572,24.832506908496207,459038.5722457698,10.51610419344841,4
5.727215007021048,15.145066136610303,316927.23768949625,12.993075686743047,4
6.710475340662561,26.973705462174376,686784.5756538449,10.718889297480137,4
8.206390272804086,20.541248535216155,326303.60081665125,13.226296216467919,4
6.270205987004918,21.388312025246943,256618.17828767234,12.419734374679912,4
7.503343355024579,11.34472865051457,367705.35498401546,12.215347902889032,4
3.021647499034462,26.78495654291703,296984.27629234194,14.17875810303674,4
8.244989052639745,21.219361780052772,564999.30759945,11.884376541651706,4
8.215354969004824,13.078745499833436,534003.5794906283,12.424447321725342,4
7.873243886378927,21.77878379293218,278060.6101552611,13.553851862956115,4
7.139876796365452,22.25938161606615,632529.4156333068,14.881811198680525,4
3.163172880308659,20.50442640400366,608076.5066486173,13.772932389029258,4
5.577953856689946,26.958544441522683,643230.2165972982,10.823653100976111,4
8.547608959003227,15.337851086793501,568216.1405248458,11.149901189883666,4
5.914529607248918,19.056559656854063,633578.1884600682,10.871372245767038,4
7.715250642665895,18.541480428704954,393834.9987949126,14.915965541301038,4
3.105681618684118,21.792839877476403,499808.9651710004,11.913028006990936,4
7.699183075491785,15.768492833919058,411077.15124748717,11.885927287183401,4
6.787682584375039,14.822757117224622,612711.6941761205,13.921738958871526,4
5.959230987489978,23.412736979681767,699280.8213261609,14.180737936911216,4
5.402044496772378,20.230347212976035,294699.96076149726,14.624834311220718,4
7.04933547148072,26.587848485968383,700873.8146815991,11.543760728702923,4
4.641978326913707,11.962351527574457,337819.73140755715,14.204679630318394,4
7.087033105046326,24.389255013347846,353410.0432840446,14.402754464175768,4
7.274788920891365,13.385981761581691,491609.1156351309,11.653060258940547,4
5.383005476281822,18.45138825454237,240065.24595334654,12.894268572944643,4
5.773644774811327,21.289814583411356,400534.0263414142,14.388159183114976,4
3.6684513842688675,24.58770097183551,389650.7444247799,14.784691817429245,4
5.92644363828631,12.046716100005407,277340.6692896509,13.37364384068543,4
7.310702156312387,16.30852818592384,651062.1973498777,13.996865876980902,4
5.481069860235294,15.252803009087135,306838.5199608017,13.015724229497536,4
7.296943448707639,21.85275608021156,695770.8098388781,13.683351202221644,4
5.570055155767204,11.867215828707073,611142.0133990068,13.4350443268759,4
5.001290700003832,17.716989295602048,342722.22751027584,13.179810493921543,4
5.95306787884298,14.920638130144177,675978.2947841533,11.131633578600992,4
7.422871163977127,18.008548894999045,435373.9520599606,13.415839891727398,4
3.7845533810289886,18.61029473616316,649580.832687035,12.638739333666534,4
3.189528653178651,14.213484839953006,604496.5869718116,12.399697192815367,4
7.473948319057925,17.654958847126515,493176.92132073035,12.070125917260112,4
8.28595730577712,24.479421127609967,616501.5636300319,14.965626692226442,4
4.96112136806948,13.648919418988116,341003.20440613205,11.496646872685858,4
7.310611820905537,27.278957648288145,639751.5437477643,13.69763072074393,4
5.002049994778469,22.055250190659503,666356.860851138,13.430616383321176,4
3.003995130471349,20.29240804004378,371270.42230759584,14.861843715387593,4
5.9626896750253735,15.739941067348592,339415.2187892142,12.331015944695146,4
6.734823190633123,13.271154338546008,399257.309457817,11.98505890734866,4
7.358343774936609,18.94431248218485,553101.5078068343,10.63342056367374,4
4.470168365529889,16.429157752155096,398663.8433461517,13.617105316805334,4
4.095087140341148,23.850698275028186,668042.6099697789,12.05221022962879,4
8.459475568413252,18.05263466979228,498794.75594196026,12.959343509099696,4
5.8343277587983575,16.572364174505093,489028.7751769214,10.663314459761592,4
8.584202459081261,25.606737165376906,642429.3639436641,14.735354413374461,4
8.599822703642396,18.236413046602284,567942.6477849619,13.114788966375023,4
3.5100908614400943,18.407696990794403,622685.8827698992,12.2884837393779,4
5.358764958293408,15.84504829505289,423358.9997742264,12.988459212148893,4
4.818951851339974,15.206702732372406,643129.3106686675,14.51536538490832,4
3.1657593891922753,14.758090998250186,457364.563075033,14.926016597876282,4
5.194189834343135,22.528924002870873,311952.5285831594,10.988088146289638,4
7.266593312979238,16.66496029172862,598296.2984906132,13.61023131311143,4
5.788435978599278,12.348504644389822,365043.0915691542,10.588203082151415,4
6.385361370324173,16.41668045931761,315418.9363865844,14.886706569814272,4
8.19799458447543,11.561984704003082,463395.07904907234,14.90157124515239,4
6.096578240439859,17.46293005496814,558504.6814360695,11.55442367221022,4
7.307265408273913,12.945223201133542,253372.90437198416,12.737825331277845,4
8.284893198303186,25.3173057789449,441584.5928183627,14.129511747726658,4
5.539207181298597,26.84307447031362,293825.2679009786,12.332324742439612,4
3.1391919297253503,22.393454243254045,605695.7207669963,13.746359259975165,4
8.084859946009196,23.52317349478647,362858.78294746636,13.022832517546805,4
6.836565804200699,24.487554296301447,549181.2023213448,13.187437951743783,4
8.565349524559355,14.097700299499154,304905.71699636825,11.391720445447035,4
5.6141916749417495,26.264613660916293,595209.2100465893,10.660264391592404,4
3.858337498826999,19.196328968815365,555862.847601079,10.711321878750962,4
6.994591624381577,24.46822755472192,312222.04579184426,10.969896377387606,4
3.6881782346884946,22.901775564783538,474634.2666128122,14.744687465024898,4
4.469694788251109,15.210826674866555,326579.3439149497,14.189849656435143,4
6.273404705744468,15.481670020455027,469758.00173428294,11.433665108096426,4
5.7509693159888,12.023536429796188,428886.5357336021,12.76026629374177,4
4.733944012502367,17.588802482592694,479741.46840554633,14.208066856871465,4
4.378246991265412,22.61783720048555,317430.10103532294,12.336892170825543,4
6.949662642217801,19.921672951333527,664765.9977578798,10.626711422958252,4
3.171247021346926,25.042440893797952,480671.4654940045,10.752679626561823,4
7.624444484680576,22.411177867429004,358269.54665557074,12.065721150192633,4
8.094064618341523,26.325777651874795,316685.86784673925,14.062109716622206,4
5.722656733339024,18.2824836519423,396499.3679455655,10.555139303055734,4
7.145190685710793,20.7798675145304,634669.9246723467,13.150053223575188,4
7.146734837965717,19.074120746189013,550117.9498413245,11.76722997517697,4
6.054503525682544,23.901699158337287,342134.4889376779,12.08704216978045,4
3.4022079794619646,19.840473469645456,403175.92727111746,10.947773278054873,4
5.075739140530091,14.812812902221644,552134.2141012988,12.687127232805377,4
8.764807036024994,21.798595282155688,477190.31885788543,10.481590512869444,4
5.379472023086304,25.513291419387677,427583.0942640221,10.53759119333925,4
4.089593465169595,22.623911264680665,449669.72908088384,12.403590501626834,4
6.353190914812145,17.906527726309278,502219.60824018647,14.492202754768952,4
3.433098446705632,15.38731228532484,715103.205157117,11.227714114889388,4
7.0755623737356474,12.954657982143805,499212.08368096215,10.653426039228764,4
3.4392834337330425,17.781320201812346,241767.53302626847,14.304260384040543,4
7.635603977584821,16.896451851580967,604627.2332193891,13.569838702915435,4
8.171144496967933,15.93453730724091,675545.779487511,12.252992496394512,4
7.0922936934031044,16.702117786623187,492358.4143623526,14.456844717525717,4
4.1421333079702345,15.763740360482736,270706.9286733578,12.369440005739026,4
8.731836257471166,20.81723866333016,399430.0740863407,14.166659380913826,4
